distance_m,longitude,latitude,altitude_m,gradient_deg
162100.0,27.635005,-25.737017,1230.0,-0.16
162150.0,27.634506,-25.737026,1230.0,-0.17
162200.0,27.634007,-25.737035,1230.0,-0.18
162250.0,27.633508,-25.737043,1230.0,-0.2
162300.0,27.633009,-25.737052,1230.0,-0.21
162350.0,27.63251,-25.737061,1230.0,-0.22
162400.0,27.632011,-25.737069,1230.0,-0.24
162450.0,27.631511,-25.737078,1230.0,-0.26
162500.0,27.631012,-25.737086,1230.0,-0.27
162550.0,27.630513,-25.737091,1229.6,-0.29
162600.0,27.630014,-25.737096,1229.2,-0.3
162650.0,27.629515,-25.737101,1228.8,-0.32
162700.0,27.629016,-25.737106,1228.2,-0.33
162750.0,27.628517,-25.737111,1227.6,-0.35
162800.0,27.628017,-25.737116,1227.2,-0.37
162850.0,27.627518,-25.737121,1226.8,-0.38
162900.0,27.627019,-25.737126,1226.4,-0.4
162950.0,27.62652,-25.737131,1225.8,-0.41
163000.0,27.626021,-25.737136,1225.2,-0.43
163050.0,27.625522,-25.737141,1224.6,-0.44
163100.0,27.625023,-25.737146,1223.8,-0.45
163150.0,27.624523,-25.73715,1223.0,-0.47
163200.0,27.624024,-25.737155,1222.6,-0.48
163250.0,27.623525,-25.737159,1222.0,-0.49
163300.0,27.623026,-25.737163,1221.6,-0.5
163350.0,27.622527,-25.737167,1221.4,-0.51
163400.0,27.622028,-25.737171,1221.2,-0.52
163450.0,27.621528,-25.737174,1220.6,-0.53
163500.0,27.621029,-25.737178,1220.2,-0.53
163550.0,27.62053,-25.737182,1219.8,-0.54
163600.0,27.620031,-25.737186,1219.4,-0.55
163650.0,27.619532,-25.737189,1219.0,-0.55
163700.0,27.619033,-25.737193,1218.8,-0.56
163750.0,27.618533,-25.737195,1218.6,-0.56
163800.0,27.618034,-25.737197,1218.0,-0.56
163850.0,27.617535,-25.7372,1217.4,-0.56
163900.0,27.617036,-25.737202,1216.8,-0.56
163950.0,27.616537,-25.737205,1216.0,-0.56
164000.0,27.616038,-25.737207,1215.2,-0.56
164050.0,27.615538,-25.737209,1214.6,-0.56
164100.0,27.615039,-25.737212,1213.8,-0.55
164150.0,27.61454,-25.737214,1213.0,-0.55
164200.0,27.614041,-25.737217,1212.2,-0.54
164250.0,27.613542,-25.737222,1211.4,-0.54
164300.0,27.613043,-25.737227,1210.8,-0.53
164350.0,27.612543,-25.737232,1210.2,-0.52
164400.0,27.612044,-25.737237,1209.6,-0.51
164450.0,27.611545,-25.737242,1209.0,-0.5
164500.0,27.611046,-25.737247,1208.4,-0.49
164550.0,27.610547,-25.737252,1207.8,-0.48
164600.0,27.610048,-25.737257,1207.2,-0.47
164650.0,27.609548,-25.737262,1206.6,-0.46
164700.0,27.609049,-25.737267,1206.4,-0.45
164750.0,27.60855,-25.737271,1206.2,-0.43
164800.0,27.608051,-25.737275,1205.8,-0.42
164850.0,27.607552,-25.737278,1205.6,-0.41
164900.0,27.607053,-25.737282,1205.2,-0.4
164950.0,27.606554,-25.737285,1204.8,-0.38
165000.0,27.606054,-25.737289,1204.2,-0.37
165050.0,27.605555,-25.737292,1203.8,-0.36
165100.0,27.605056,-25.737295,1203.4,-0.35
165150.0,27.604557,-25.737299,1203.2,-0.34
165200.0,27.604058,-25.737302,1202.8,-0.33
165250.0,27.603558,-25.737306,1202.6,-0.32
165300.0,27.603059,-25.737309,1202.4,-0.31
165350.0,27.60256,-25.737313,1202.2,-0.31
165400.0,27.602061,-25.737317,1202.0,-0.3
165450.0,27.601562,-25.737321,1202.0,-0.3
165500.0,27.601063,-25.737325,1202.0,-0.3
165550.0,27.600564,-25.737329,1202.2,-0.29
165600.0,27.600064,-25.737333,1202.6,-0.29
165650.0,27.599565,-25.737337,1203.0,-0.29
165700.0,27.599066,-25.737341,1203.4,-0.3
165750.0,27.598567,-25.737345,1203.8,-0.3
165800.0,27.598068,-25.737349,1203.8,-0.31
165850.0,27.597569,-25.737354,1203.6,-0.31
165900.0,27.597069,-25.737358,1203.4,-0.32
165950.0,27.59657,-25.737362,1203.0,-0.33
166000.0,27.596071,-25.737367,1202.6,-0.34
166050.0,27.595572,-25.737371,1202.4,-0.35
166100.0,27.595073,-25.737375,1202.0,-0.36
166150.0,27.594574,-25.737378,1201.6,-0.37
166200.0,27.594074,-25.737381,1201.2,-0.38
166250.0,27.593575,-25.737384,1200.8,-0.4
166300.0,27.593076,-25.737387,1200.4,-0.41
166350.0,27.592577,-25.737391,1200.2,-0.43
166400.0,27.592078,-25.737394,1199.8,-0.44
166450.0,27.591579,-25.737398,1199.6,-0.45
166500.0,27.591079,-25.737402,1199.4,-0.47
166550.0,27.59058,-25.737405,1199.2,-0.48
166600.0,27.590081,-25.737409,1199.0,-0.5
166650.0,27.589582,-25.737413,1198.8,-0.51
166700.0,27.589083,-25.737416,1198.6,-0.52
166750.0,27.588584,-25.73742,1198.4,-0.54
166800.0,27.588084,-25.737423,1197.8,-0.55
166850.0,27.587585,-25.737426,1196.8,-0.56
166900.0,27.587086,-25.737429,1196.0,-0.57
166950.0,27.586587,-25.737433,1194.8,-0.57
167000.0,27.586088,-25.737436,1193.6,-0.58
167050.0,27.585589,-25.737439,1192.8,-0.59
167100.0,27.585089,-25.737443,1191.8,-0.59
167150.0,27.58459,-25.737446,1190.8,-0.6
167200.0,27.584091,-25.737449,1190.0,-0.6
167250.0,27.583592,-25.737452,1189.2,-0.6
167300.0,27.583093,-25.737456,1188.2,-0.6
167350.0,27.582594,-25.737459,1187.6,-0.6
167400.0,27.582094,-25.737462,1187.0,-0.6
167450.0,27.581595,-25.737466,1186.6,-0.6
167500.0,27.581096,-25.737469,1186.2,-0.59
167550.0,27.580597,-25.737472,1185.8,-0.59
167600.0,27.580098,-25.737475,1185.6,-0.58
167650.0,27.579599,-25.737478,1185.4,-0.57
167700.0,27.579099,-25.737482,1184.8,-0.56
167750.0,27.5786,-25.737485,1184.2,-0.55
167800.0,27.578101,-25.737488,1183.8,-0.54
167850.0,27.577602,-25.737491,1183.2,-0.53
167900.0,27.577103,-25.737494,1182.4,-0.52
167950.0,27.576603,-25.737498,1182.0,-0.5
168000.0,27.576104,-25.737501,1181.6,-0.49
168050.0,27.575605,-25.737504,1181.0,-0.47
168100.0,27.575106,-25.737507,1180.2,-0.46
168150.0,27.574607,-25.737511,1179.6,-0.44
168200.0,27.574108,-25.737514,1179.0,-0.42
168250.0,27.573608,-25.737517,1178.4,-0.41
168300.0,27.573109,-25.73752,1177.8,-0.39
168350.0,27.57261,-25.737523,1177.6,-0.37
168400.0,27.572111,-25.737527,1177.4,-0.35
168450.0,27.571612,-25.73753,1177.2,-0.33
168500.0,27.571113,-25.737533,1177.0,-0.31
168550.0,27.570613,-25.737536,1177.0,-0.28
168600.0,27.570114,-25.737539,1177.0,-0.26
168650.0,27.569615,-25.737542,1177.0,-0.24
168700.0,27.569116,-25.737545,1176.6,-0.22
168750.0,27.568617,-25.737548,1176.2,-0.2
168800.0,27.568118,-25.737552,1175.8,-0.18
168850.0,27.567618,-25.737555,1175.2,-0.16
168900.0,27.567119,-25.737558,1174.6,-0.13
168950.0,27.56662,-25.737561,1174.0,-0.11
169000.0,27.566121,-25.737564,1173.4,-0.09
169050.0,27.565622,-25.737567,1172.8,-0.08
169100.0,27.565123,-25.73757,1172.4,-0.06
169150.0,27.564623,-25.737574,1172.0,-0.04
169200.0,27.564124,-25.737577,1172.2,-0.02
169250.0,27.563625,-25.737581,1172.6,-0.01
169300.0,27.563126,-25.737585,1173.0,0.0
169350.0,27.562627,-25.73759,1173.8,0.02
169400.0,27.562128,-25.737594,1174.6,0.03
169450.0,27.561628,-25.737599,1175.4,0.04
169500.0,27.561129,-25.737602,1176.0,0.05
169550.0,27.56063,-25.737606,1176.8,0.05
169600.0,27.560131,-25.737609,1177.4,0.06
169650.0,27.559632,-25.737613,1178.0,0.07
169700.0,27.559133,-25.737616,1178.6,0.07
169750.0,27.558633,-25.73762,1179.2,0.07
169800.0,27.558134,-25.737623,1179.8,0.07
169850.0,27.557635,-25.737627,1180.2,0.08
169900.0,27.557136,-25.737631,1180.6,0.08
169950.0,27.556637,-25.737635,1180.8,0.08
170000.0,27.556138,-25.737639,1181.0,0.08
170050.0,27.555638,-25.737643,1180.8,0.08
170100.0,27.555139,-25.737646,1180.6,0.08
170150.0,27.55464,-25.737648,1180.4,0.08
170200.0,27.554141,-25.737651,1180.0,0.08
170250.0,27.553642,-25.737654,1179.6,0.08
170300.0,27.553143,-25.737657,1179.4,0.09
170350.0,27.552643,-25.73766,1178.8,0.09
170400.0,27.552144,-25.737662,1178.2,0.1
170450.0,27.551645,-25.737665,1177.8,0.1
170500.0,27.551146,-25.737668,1177.4,0.11
170550.0,27.550647,-25.73767,1177.0,0.12
170600.0,27.550147,-25.737668,1176.8,0.13
170650.0,27.549648,-25.737671,1176.6,0.14
170700.0,27.549149,-25.737675,1176.4,0.15
170750.0,27.54865,-25.737679,1176.2,0.17
170800.0,27.548151,-25.737683,1176.0,0.19
170850.0,27.547652,-25.737687,1176.0,0.2
170900.0,27.547153,-25.737693,1176.0,0.22
170950.0,27.546653,-25.737696,1176.0,0.24
171000.0,27.546154,-25.737697,1176.0,0.26
171050.0,27.545655,-25.737702,1176.2,0.29
171100.0,27.545156,-25.737708,1176.6,0.31
171150.0,27.544657,-25.737713,1177.0,0.33
171200.0,27.544158,-25.737724,1177.6,0.36
171250.0,27.543661,-25.737764,1178.2,0.38
171300.0,27.543166,-25.737824,1178.6,0.4
171350.0,27.542673,-25.737892,1178.8,0.43
171400.0,27.542182,-25.737975,1179.0,0.45
171450.0,27.541696,-25.738079,1179.4,0.48
171500.0,27.541213,-25.738192,1179.8,0.5
171550.0,27.540736,-25.738323,1180.4,0.53
171600.0,27.540264,-25.738468,1181.0,0.55
171650.0,27.539797,-25.738629,1181.6,0.57
171700.0,27.539335,-25.738798,1182.0,0.59
171750.0,27.538882,-25.738988,1182.8,0.62
171800.0,27.538437,-25.739191,1183.4,0.64
171850.0,27.538002,-25.739411,1184.0,0.66
171900.0,27.537568,-25.739633,1185.4,0.67
171950.0,27.537148,-25.739877,1186.6,0.69
172000.0,27.536735,-25.740129,1187.4,0.71
172050.0,27.536328,-25.740389,1188.2,0.72
172100.0,27.535938,-25.74067,1189.2,0.74
172150.0,27.535557,-25.74096,1189.4,0.75
172200.0,27.535181,-25.741256,1190.0,0.76
172250.0,27.534807,-25.741554,1190.8,0.77
172300.0,27.534433,-25.741852,1191.6,0.78
172350.0,27.534055,-25.742145,1192.4,0.79
172400.0,27.533678,-25.74244,1193.2,0.8
172450.0,27.533301,-25.742735,1193.6,0.81
172500.0,27.532924,-25.74303,1194.4,0.81
172550.0,27.532552,-25.743329,1195.2,0.82
172600.0,27.532172,-25.74362,1196.0,0.82
172650.0,27.531781,-25.7439,1196.8,0.83
172700.0,27.531384,-25.744172,1197.8,0.83
172750.0,27.530979,-25.744436,1198.2,0.83
172800.0,27.530567,-25.74469,1199.0,0.83
172850.0,27.530148,-25.744934,1199.6,0.83
172900.0,27.529721,-25.745167,1200.4,0.83
172950.0,27.529286,-25.745388,1201.0,0.82
173000.0,27.528844,-25.745597,1202.2,0.82
173050.0,27.528396,-25.745795,1203.0,0.81
173100.0,27.527944,-25.745986,1203.8,0.81
173150.0,27.527485,-25.746162,1204.8,0.8
173200.0,27.527022,-25.74633,1205.8,0.79
173250.0,27.526552,-25.746482,1206.8,0.79
173300.0,27.526078,-25.746621,1207.8,0.78
173350.0,27.5256,-25.746751,1208.8,0.77
173400.0,27.525117,-25.746866,1209.6,0.76
173450.0,27.524633,-25.746975,1210.4,0.75
173500.0,27.524144,-25.747065,1210.8,0.73
173550.0,27.523653,-25.747147,1211.2,0.72
173600.0,27.52316,-25.747219,1212.0,0.71
173650.0,27.522665,-25.747278,1212.6,0.7
173700.0,27.522169,-25.747327,1213.4,0.68
173750.0,27.521671,-25.747361,1214.0,0.67
173800.0,27.521172,-25.747376,1214.8,0.65
173850.0,27.520673,-25.747384,1215.4,0.64
173900.0,27.520174,-25.747377,1216.0,0.62
173950.0,27.519675,-25.747359,1216.4,0.61
174000.0,27.519177,-25.74733,1216.8,0.59
174050.0,27.51868,-25.747288,1217.2,0.57
174100.0,27.518185,-25.747231,1217.4,0.56
174150.0,27.51769,-25.747171,1217.6,0.54
174200.0,27.517196,-25.747111,1217.8,0.53
174250.0,27.516701,-25.747053,1218.6,0.51
174300.0,27.516205,-25.746995,1219.2,0.49
174350.0,27.51571,-25.746942,1219.8,0.47
174400.0,27.515214,-25.746892,1220.6,0.46
174450.0,27.514715,-25.746866,1221.4,0.44
174500.0,27.514217,-25.74685,1221.8,0.42
174550.0,27.513717,-25.746846,1222.2,0.41
174600.0,27.513218,-25.746857,1222.6,0.39
174650.0,27.51272,-25.746886,1222.8,0.37
174700.0,27.512223,-25.746925,1222.8,0.35
174750.0,27.511727,-25.746976,1222.6,0.34
174800.0,27.511233,-25.747043,1222.4,0.32
174850.0,27.510743,-25.747126,1222.2,0.3
174900.0,27.510255,-25.74722,1222.0,0.28
174950.0,27.50977,-25.747328,1222.4,0.26
175000.0,27.509292,-25.747458,1222.8,0.24
175050.0,27.508817,-25.747595,1223.2,0.22
175100.0,27.508347,-25.747747,1223.8,0.2
175150.0,27.507881,-25.747909,1224.4,0.18
175200.0,27.507421,-25.748084,1224.8,0.16
175250.0,27.50697,-25.748275,1225.2,0.13
175300.0,27.506526,-25.748481,1225.6,0.11
175350.0,27.506087,-25.748695,1225.8,0.09
175400.0,27.505651,-25.748913,1226.2,0.06
175450.0,27.505215,-25.749133,1226.6,0.04
175500.0,27.504779,-25.749352,1227.0,0.02
175550.0,27.504343,-25.74957,1227.4,-0.01
175600.0,27.503906,-25.749789,1227.8,-0.03
175650.0,27.50347,-25.750007,1228.0,-0.05
175700.0,27.503033,-25.750225,1228.0,-0.08
175750.0,27.502595,-25.75044,1227.6,-0.1
175800.0,27.502152,-25.750648,1227.2,-0.12
175850.0,27.501701,-25.750841,1226.6,-0.15
175900.0,27.501245,-25.751022,1226.0,-0.17
175950.0,27.500777,-25.75118,1225.4,-0.19
176000.0,27.500303,-25.75132,1225.2,-0.2
176050.0,27.499823,-25.751444,1225.0,-0.22
176100.0,27.499338,-25.751552,1225.0,-0.24
176150.0,27.498849,-25.75164,1225.0,-0.25
176200.0,27.498356,-25.751711,1224.8,-0.26
176250.0,27.49786,-25.751764,1224.6,-0.27
176300.0,27.497363,-25.7518,1224.2,-0.27
176350.0,27.496864,-25.751818,1223.6,-0.28
176400.0,27.496365,-25.751833,1223.0,-0.28
176450.0,27.495866,-25.751844,1222.6,-0.27
176500.0,27.495367,-25.751853,1222.2,-0.27
176550.0,27.494868,-25.751863,1221.6,-0.26
176600.0,27.494369,-25.751874,1221.2,-0.24
176650.0,27.493869,-25.751885,1220.4,-0.23
176700.0,27.49337,-25.751897,1219.6,-0.2
176750.0,27.492871,-25.751906,1218.8,-0.18
176800.0,27.492372,-25.751916,1217.8,-0.15
176850.0,27.491873,-25.751925,1216.8,-0.12
176900.0,27.491374,-25.751936,1216.0,-0.09
176950.0,27.490875,-25.751947,1214.8,-0.05
177000.0,27.490376,-25.751958,1213.6,-0.01
177050.0,27.489877,-25.75197,1212.6,0.03
177100.0,27.489378,-25.751982,1211.6,0.08
177150.0,27.488879,-25.751998,1210.6,0.12
177200.0,27.48838,-25.752015,1210.0,0.17
177250.0,27.487881,-25.752035,1209.4,0.22
177300.0,27.487382,-25.752054,1209.2,0.27
177350.0,27.486883,-25.752072,1209.0,0.32
177400.0,27.486384,-25.752086,1209.4,0.37
177450.0,27.485885,-25.752087,1210.2,0.42
177500.0,27.485386,-25.752083,1211.0,0.47
177550.0,27.484887,-25.752086,1212.2,0.52
177600.0,27.484388,-25.752093,1213.4,0.57
177650.0,27.483889,-25.752102,1214.6,0.61
177700.0,27.483389,-25.75211,1216.0,0.65
177750.0,27.48289,-25.752106,1217.4,0.69
177800.0,27.482391,-25.752103,1218.8,0.72
177850.0,27.481892,-25.752099,1220.2,0.75
177900.0,27.481392,-25.752097,1221.4,0.78
177950.0,27.480893,-25.752094,1222.4,0.8
178000.0,27.480394,-25.752089,1223.4,0.82
178050.0,27.479896,-25.752066,1224.6,0.84
178100.0,27.4794,-25.752022,1225.8,0.85
178150.0,27.478902,-25.752003,1227.4,0.85
178200.0,27.478403,-25.751979,1229.4,0.85
178250.0,27.477905,-25.751956,1231.4,0.85
178300.0,27.477406,-25.751938,1233.4,0.85
178350.0,27.476907,-25.751918,1235.4,0.84
178400.0,27.476408,-25.751895,1237.4,0.82
178450.0,27.47591,-25.751871,1239.2,0.81
178500.0,27.475411,-25.751848,1241.0,0.79
178550.0,27.474912,-25.751831,1242.2,0.77
178600.0,27.474414,-25.751812,1243.4,0.75
178650.0,27.473915,-25.751789,1244.2,0.72
178700.0,27.473416,-25.751766,1244.6,0.7
178750.0,27.472917,-25.751749,1245.2,0.67
178800.0,27.472419,-25.751732,1245.8,0.64
178850.0,27.47192,-25.751709,1246.4,0.62
178900.0,27.471422,-25.751682,1246.6,0.59
178950.0,27.470923,-25.751654,1246.2,0.57
179000.0,27.470425,-25.751626,1245.6,0.55
179050.0,27.469927,-25.751601,1244.8,0.52
179100.0,27.469428,-25.751578,1244.0,0.5
179150.0,27.468929,-25.751556,1243.2,0.49
179200.0,27.468431,-25.751534,1242.8,0.47
179250.0,27.467932,-25.751512,1242.4,0.46
179300.0,27.467434,-25.75149,1242.2,0.45
179350.0,27.466935,-25.751468,1242.0,0.44
179400.0,27.466436,-25.751446,1241.8,0.43
179450.0,27.465938,-25.751423,1241.6,0.43
179500.0,27.465439,-25.751401,1241.4,0.42
179550.0,27.46494,-25.751378,1241.2,0.42
179600.0,27.464442,-25.751356,1241.0,0.42
179650.0,27.463943,-25.751334,1241.2,0.43
179700.0,27.463445,-25.751311,1241.4,0.43
179750.0,27.462946,-25.751282,1241.6,0.44
179800.0,27.462448,-25.751253,1242.0,0.44
179850.0,27.46195,-25.751225,1242.4,0.45
179900.0,27.461452,-25.751197,1242.8,0.45
179950.0,27.460953,-25.75117,1243.8,0.46
180000.0,27.460455,-25.751142,1244.8,0.46
180050.0,27.459957,-25.751116,1246.0,0.47
180100.0,27.459458,-25.751089,1247.2,0.47
180150.0,27.45896,-25.751063,1248.2,0.47
180200.0,27.458461,-25.751037,1248.6,0.47
180250.0,27.457963,-25.75101,1249.4,0.47
180300.0,27.457465,-25.750983,1249.8,0.46
180350.0,27.456966,-25.750956,1250.2,0.45
180400.0,27.456468,-25.750929,1250.8,0.44
180450.0,27.45597,-25.750902,1251.6,0.43
180500.0,27.455471,-25.750874,1252.4,0.42
180550.0,27.454973,-25.750845,1253.4,0.4
180600.0,27.454475,-25.750816,1254.4,0.38
180650.0,27.453977,-25.750787,1255.2,0.35
180700.0,27.453479,-25.750758,1256.6,0.33
180750.0,27.45298,-25.750729,1257.6,0.3
180800.0,27.452482,-25.7507,1258.4,0.27
180850.0,27.451984,-25.750671,1259.2,0.23
180900.0,27.451486,-25.750642,1260.2,0.2
180950.0,27.450988,-25.750613,1260.4,0.16
181000.0,27.450489,-25.750584,1260.6,0.12
181050.0,27.449994,-25.750532,1260.8,0.08
181100.0,27.449499,-25.750472,1261.0,0.04
181150.0,27.449004,-25.750413,1261.2,-0.01
181200.0,27.448509,-25.750353,1261.6,-0.05
181250.0,27.448015,-25.750293,1262.0,-0.09
181300.0,27.44752,-25.750233,1262.4,-0.14
181350.0,27.447025,-25.750174,1262.6,-0.18
181400.0,27.44653,-25.750114,1262.0,-0.22
181450.0,27.446035,-25.750054,1261.0,-0.26
181500.0,27.445541,-25.749994,1260.0,-0.3
181550.0,27.445046,-25.749934,1258.8,-0.34
181600.0,27.444551,-25.749875,1257.8,-0.38
181650.0,27.444055,-25.749823,1257.4,-0.42
181700.0,27.443559,-25.749772,1257.2,-0.45
181750.0,27.443063,-25.749722,1256.8,-0.48
181800.0,27.442567,-25.749671,1256.2,-0.51
181850.0,27.442071,-25.749621,1255.6,-0.54
181900.0,27.441575,-25.74957,1254.2,-0.56
181950.0,27.44108,-25.749513,1252.8,-0.58
182000.0,27.440584,-25.749455,1251.2,-0.6
182050.0,27.440089,-25.749398,1249.8,-0.62
182100.0,27.439594,-25.74934,1248.4,-0.64
182150.0,27.439099,-25.749283,1247.6,-0.65
182200.0,27.438604,-25.749225,1246.4,-0.66
182250.0,27.438109,-25.749168,1245.2,-0.66
182300.0,27.437614,-25.749111,1244.0,-0.67
182350.0,27.437118,-25.749053,1242.8,-0.67
182400.0,27.436623,-25.748996,1241.8,-0.67
182450.0,27.436128,-25.748938,1241.2,-0.67
182500.0,27.435633,-25.748881,1241.0,-0.67
182550.0,27.435138,-25.748823,1241.0,-0.67
182600.0,27.434643,-25.748766,1241.0,-0.66
182650.0,27.434148,-25.748708,1241.0,-0.65
182700.0,27.433653,-25.74865,1241.0,-0.65
182750.0,27.433157,-25.748593,1241.0,-0.64
182800.0,27.432662,-25.748535,1241.0,-0.63
182850.0,27.432167,-25.748477,1240.6,-0.61
182900.0,27.431672,-25.74842,1240.0,-0.6
182950.0,27.431177,-25.748362,1239.4,-0.58
183000.0,27.430682,-25.748305,1238.8,-0.57
183050.0,27.430187,-25.748247,1238.0,-0.55
183100.0,27.429692,-25.748189,1237.6,-0.53
183150.0,27.429197,-25.74813,1237.2,-0.51
183200.0,27.428702,-25.748071,1236.8,-0.49
183250.0,27.428207,-25.748013,1235.8,-0.47
183300.0,27.427712,-25.747954,1235.0,-0.45
183350.0,27.427217,-25.747896,1234.0,-0.43
183400.0,27.426722,-25.747838,1233.2,-0.4
183450.0,27.426227,-25.747779,1232.4,-0.38
183500.0,27.425732,-25.747721,1231.8,-0.35
183550.0,27.425237,-25.747663,1231.2,-0.33
183600.0,27.424742,-25.747605,1230.2,-0.3
183650.0,27.424247,-25.747546,1228.8,-0.27
183700.0,27.423752,-25.747488,1227.4,-0.25
183750.0,27.423257,-25.74743,1226.4,-0.22
183800.0,27.422762,-25.747372,1225.4,-0.19
183850.0,27.422267,-25.747314,1225.6,-0.16
183900.0,27.421772,-25.747255,1226.2,-0.14
183950.0,27.421277,-25.747197,1226.8,-0.11
184000.0,27.420782,-25.747139,1227.6,-0.09
184050.0,27.420287,-25.747081,1228.4,-0.06
184100.0,27.419792,-25.747022,1228.8,-0.04
184150.0,27.419297,-25.746964,1229.4,-0.02
184200.0,27.418801,-25.746906,1230.0,0.01
184250.0,27.418306,-25.746848,1230.4,0.02
184300.0,27.417812,-25.746789,1231.0,0.04
184350.0,27.417317,-25.746729,1231.4,0.06
184400.0,27.416822,-25.746669,1231.6,0.07
184450.0,27.416327,-25.74661,1231.8,0.09
184500.0,27.415832,-25.746554,1232.2,0.1
184550.0,27.415336,-25.746499,1232.4,0.11
184600.0,27.414841,-25.746441,1232.6,0.11
184650.0,27.414346,-25.746382,1232.8,0.12
184700.0,27.413851,-25.746328,1233.0,0.12
184750.0,27.413354,-25.74628,1233.0,0.12
184800.0,27.412857,-25.746239,1233.0,0.12
184850.0,27.412359,-25.746205,1233.4,0.12
184900.0,27.411862,-25.746171,1233.8,0.12
184950.0,27.411363,-25.746152,1234.2,0.11
185000.0,27.410864,-25.746135,1235.0,0.11
185050.0,27.410365,-25.74613,1235.8,0.1
185100.0,27.409866,-25.746141,1236.2,0.09
185150.0,27.409367,-25.746152,1236.6,0.08
185200.0,27.408868,-25.746164,1237.0,0.07
185250.0,27.40837,-25.746195,1236.8,0.06
185300.0,27.407872,-25.746228,1236.6,0.05
185350.0,27.407375,-25.746269,1236.4,0.04
185400.0,27.406878,-25.746315,1236.2,0.03
185450.0,27.406384,-25.746375,1236.0,0.01
185500.0,27.405889,-25.746435,1235.8,0.0
185550.0,27.405394,-25.746495,1235.6,-0.01
185600.0,27.404899,-25.746555,1235.4,-0.02
185650.0,27.404405,-25.746615,1235.2,-0.04
185700.0,27.40391,-25.746675,1235.0,-0.05
185750.0,27.403415,-25.746735,1235.0,-0.06
185800.0,27.40292,-25.746795,1235.0,-0.08
185850.0,27.402426,-25.746855,1234.8,-0.09
185900.0,27.401931,-25.746915,1234.6,-0.1
185950.0,27.401436,-25.746975,1234.4,-0.11
186000.0,27.400941,-25.747034,1234.2,-0.12
186050.0,27.400447,-25.747094,1234.0,-0.14
186100.0,27.399952,-25.747154,1234.0,-0.15
186150.0,27.399457,-25.747214,1234.0,-0.16
186200.0,27.398962,-25.747274,1233.8,-0.17
186250.0,27.398467,-25.74733,1233.6,-0.18
186300.0,27.397971,-25.747386,1233.4,-0.19
186350.0,27.397476,-25.747441,1233.2,-0.21
186400.0,27.396981,-25.747499,1233.0,-0.22
186450.0,27.396486,-25.747558,1233.0,-0.23
186500.0,27.395992,-25.74762,1233.0,-0.24
186550.0,27.395498,-25.747689,1232.8,-0.25
186600.0,27.395005,-25.747759,1232.4,-0.26
186650.0,27.39451,-25.747819,1232.0,-0.27
186700.0,27.394016,-25.747878,1231.6,-0.29
186750.0,27.393521,-25.747937,1231.2,-0.3
186800.0,27.393026,-25.747997,1231.0,-0.31
186850.0,27.392531,-25.748056,1231.4,-0.32
186900.0,27.392036,-25.748114,1231.8,-0.33
186950.0,27.391541,-25.748172,1232.2,-0.35
187000.0,27.391046,-25.74823,1232.6,-0.36
187050.0,27.390551,-25.748287,1232.4,-0.37
187100.0,27.390056,-25.748349,1231.8,-0.38
187150.0,27.389562,-25.748411,1231.0,-0.39
187200.0,27.389067,-25.748474,1230.0,-0.41
187250.0,27.388573,-25.748536,1229.0,-0.42
187300.0,27.388079,-25.748599,1228.4,-0.43
187350.0,27.387584,-25.748661,1227.8,-0.44
187400.0,27.38709,-25.748723,1227.4,-0.45
187450.0,27.386596,-25.748792,1227.0,-0.47
187500.0,27.386104,-25.748868,1226.6,-0.48
187550.0,27.385616,-25.748962,1226.4,-0.49
187600.0,27.385129,-25.749061,1226.2,-0.5
187650.0,27.384644,-25.749167,1226.0,-0.51
187700.0,27.384163,-25.749288,1225.8,-0.52
187750.0,27.383683,-25.749411,1225.6,-0.53
187800.0,27.383203,-25.749535,1224.8,-0.54
187850.0,27.382724,-25.749662,1224.0,-0.55
187900.0,27.382246,-25.749791,1223.2,-0.56
187950.0,27.381768,-25.74992,1222.0,-0.56
188000.0,27.38129,-25.750049,1220.8,-0.57
188050.0,27.380811,-25.750178,1220.2,-0.58
188100.0,27.380332,-25.750303,1219.6,-0.59
188150.0,27.379849,-25.750418,1219.0,-0.6
188200.0,27.379365,-25.750527,1219.0,-0.61
188250.0,27.378879,-25.750631,1218.8,-0.61
188300.0,27.378393,-25.750734,1218.4,-0.62
188350.0,27.377906,-25.750832,1218.0,-0.63
188400.0,27.377417,-25.750923,1217.6,-0.63
188450.0,27.376927,-25.751008,1217.2,-0.64
188500.0,27.376436,-25.75109,1217.0,-0.65
188550.0,27.375944,-25.751164,1217.0,-0.65
188600.0,27.37545,-25.751232,1217.0,-0.66
188650.0,27.374955,-25.751292,1216.6,-0.66
188700.0,27.37446,-25.751349,1216.2,-0.66
188750.0,27.373965,-25.751405,1215.4,-0.67
188800.0,27.373469,-25.75146,1214.6,-0.67
188850.0,27.372973,-25.751512,1213.4,-0.67
188900.0,27.372477,-25.751559,1212.6,-0.67
188950.0,27.371979,-25.751594,1211.8,-0.67
189000.0,27.371481,-25.751621,1211.2,-0.67
189050.0,27.370982,-25.751644,1210.0,-0.67
189100.0,27.370484,-25.751663,1209.2,-0.67
189150.0,27.369985,-25.751682,1208.2,-0.67
189200.0,27.369486,-25.751697,1206.8,-0.66
189250.0,27.368987,-25.7517,1205.6,-0.66
189300.0,27.368487,-25.751704,1205.0,-0.65
189350.0,27.367988,-25.751702,1204.4,-0.64
