tick,elapsed_t_s,elapsed_t_hr,distance_km,actual_spd_kmh,target_kmh,actual_soc_pct,plan_spd_kmh,plan_soc_pct,spd_err_kmh,soc_err_pct,time_err_s,irradiance,wind_ms,solve_ms,solver_ok
65,3900.0,9.083333333333334,103.05265190311482,98.24155440700318,98.29005005038732,49.29845158725546,98.84169902141814,50.56127486311487,-0.6001446144149583,-1.262823275859411,14.818730308102658,692.454201171089,0.5890108843601269,42.77950001414865,True
66,3960.0,9.1,104.68950717331762,98.11363092059946,98.44052902982813,49.53569263540966,99.18607745713946,51.1288224369749,-1.0724465365399993,-1.5931298015652402,14.84656295436298,769.836984579629,-3.239704864105011,42.023700021672994,True
67,4020.0,9.116666666666667,106.329169758326,98.52929640938589,98.53572443889593,51.608405512738805,99.0077658037274,51.73594684348147,-0.47846939434150215,-0.12754133074266605,14.933973841468742,716.3904788148478,-2.183326718393637,42.76899999240413,True
68,4080.0,9.133333333333333,107.97210544438656,98.32543190943373,98.54777207863215,50.763480847018755,98.60818513652335,51.920537503810785,-0.28275322708961426,-1.1570566567920295,16.62879023200003,674.0320614146653,2.041653220646082,43.08079998008907,True
69,4140.0,9.15,109.61400072170099,98.34074754826771,98.53469476499242,50.94243695807749,98.47064016938842,52.25465899017553,-0.1298926211207032,-1.3122220320980418,16.345657980523356,667.659762601192,2.435591024435897,38.53829996660352,True
70,4200.0,9.166666666666666,111.2571721349127,98.28864027360181,98.4426128594259,51.53880676564045,97.98695297377962,52.604690966932786,0.30168729982219133,-1.0658842012923344,15.89318453579017,690.6277613854619,-2.6132491303403462,36.36580001330003,True
71,4260.0,9.183333333333334,112.8995750121164,98.81738919379,98.30796316543335,51.87531457236953,97.6410008530208,52.31540851079646,1.1763883407692077,-0.44009393842692646,15.15408220847894,629.775348783941,-2.718932296321999,40.14160000951961,True
72,4320.0,9.2,114.53229077195952,98.19868419089576,98.18488247517695,49.874391414495314,97.57533863230809,51.24750574375263,0.6233455585876726,-1.3731143292573194,14.2845860486741,674.686243423072,-0.30548269200187855,46.765899984166026,True
73,4380.0,9.216666666666667,116.17105924260298,98.01433006574965,98.11616067077092,47.64464563969724,97.77596030396906,49.360005103408774,0.23836976178058933,-1.7153594637115361,15.298371295125435,744.213847213979,2.5789781373738125,39.25860003801063,True
74,4440.0,9.233333333333334,117.81064356605698,98.3498439304944,98.14182377637209,46.879090702185096,98.26861122466109,48.12330248143721,0.08123270583331532,-1.2442117792521117,14.67922271122643,759.1582647859759,0.8569603377421219,44.40810001688078,True
